Timestamp,Device_Side,Device_Address,Sensor_Timestamp_ms,Serial_Number,Packet_Number,Sensor_Type,W,X,Y,Z
2026-05-26 11:38:19.797,Right,D0:A3:43:7D:01:BD,1779770274049,6747,1,ACC,,-0.9297,0.3232,0.3921
2026-05-26 11:38:19.797,Right,D0:A3:43:7D:01:BD,1779770274049,6747,1,GYRO,,-22.8882,-12.6953,107.5439
2026-05-26 11:38:19.799,Right,D0:A3:43:7D:01:BD,1779770274049,6747,1,QUAT,-0.2886,-0.1669,-0.2834,-0.2419
2026-05-26 11:38:19.799,Right,D0:A3:43:7D:01:BD,1779770274059,6747,2,ACC,,-0.9395,0.3428,0.3457
2026-05-26 11:38:19.799,Right,D0:A3:43:7D:01:BD,1779770274059,6747,2,GYRO,,-42.7856,-8.0566,95.7031
2026-05-26 11:38:19.799,Right,D0:A3:43:7D:01:BD,1779770274059,6747,2,QUAT,-0.287,-0.1676,-0.283,-0.2438
2026-05-26 11:38:19.800,Right,D0:A3:43:7D:01:BD,1779770274064,6747,3,ACC,,-0.9292,0.3291,0.3115
2026-05-26 11:38:19.801,Right,D0:A3:43:7D:01:BD,1779770274064,6747,3,GYRO,,-61.7065,-1.8921,84.7168
2026-05-26 11:38:19.801,Right,D0:A3:43:7D:01:BD,1779770274064,6747,3,QUAT,-0.2851,-0.1681,-0.2831,-0.2455
2026-05-26 11:38:19.810,Left,F4:1B:9B:AF:20:5D,1779770281187,6828,0,ACC,,-0.9121,-0.332,0.0381
2026-05-26 11:38:19.810,Left,F4:1B:9B:AF:20:5D,1779770281187,6828,0,GYRO,,-15.5029,-24.7803,36.6211
2026-05-26 11:38:19.811,Left,F4:1B:9B:AF:20:5D,1779770281187,6828,0,QUAT,-0.2257,-0.1143,-0.333,-0.274
2026-05-26 11:38:19.811,Left,F4:1B:9B:AF:20:5D,1779770281201,6828,1,ACC,,-0.917,-0.3267,0.0371
2026-05-26 11:38:19.813,Left,F4:1B:9B:AF:20:5D,1779770281201,6828,1,GYRO,,-15.5029,-23.4985,38.269
2026-05-26 11:38:19.813,Left,F4:1B:9B:AF:20:5D,1779770281201,6828,1,QUAT,-0.2251,-0.1144,-0.3326,-0.275
2026-05-26 11:38:19.813,Left,F4:1B:9B:AF:20:5D,1779770281211,6828,2,ACC,,-0.9248,-0.3223,0.0396
2026-05-26 11:38:19.813,Left,F4:1B:9B:AF:20:5D,1779770281211,6828,2,GYRO,,-15.564,-22.3389,40.1001
